Breite(x): 128 Höhe(y):054;128;54;
014,043,005,034,067,
014,044,000,000,000,
014,045,004,023,046,
014,046,006,040,081,
014,047,008,060,121,
014,048,005,007,013,
014,049,000,019,033,
014,050,076,083,209,
014,051,160,017,163,
014,052,107,007,107,
014,053,092,010,099,
015,000,054,010,063,
015,001,054,010,063,
015,002,058,012,066,
015,003,057,011,066,
015,004,055,011,064,
015,005,052,011,061,
015,006,047,012,061,
015,007,042,013,059,
015,008,039,012,054,
015,009,036,013,054,
015,010,034,012,051,
015,011,033,012,051,
015,012,035,013,053,
015,013,035,014,054,
015,014,033,012,049,
015,015,034,012,053,
015,016,034,012,053,
015,017,033,012,050,
015,018,035,013,055,
015,019,034,012,055,
015,020,034,012,051,
015,021,033,013,054,
015,022,032,013,053,
015,023,032,013,053,
015,024,032,012,049,
015,025,032,016,056,
015,026,023,066,144,
015,027,004,049,096,
015,028,002,017,033,
015,029,005,021,043,
015,030,004,018,036,
015,031,004,017,034,
015,032,003,017,033,
015,033,003,016,032,
015,034,002,011,022,
015,035,006,043,086,
015,036,007,044,085,
015,037,003,024,044,
015,038,002,013,019,
015,039,002,013,021,
015,040,005,016,030,
015,041,003,006,011,
015,042,007,044,088,
015,043,003,008,018,
015,044,002,004,006,
015,045,005,036,071,
015,046,008,052,105,
015,047,007,049,100,
015,048,007,018,036,
015,049,000,020,034,
015,050,087,084,220,
015,051,134,018,138,
015,052,085,008,090,
015,053,101,011,107,
016,000,059,010,066,
016,001,061,010,067,
016,002,063,010,069,
016,003,063,010,070,
016,004,060,011,067,
016,005,057,012,066,
016,006,051,011,061,
016,007,045,013,060,
016,008,040,013,056,
016,009,036,013,053,
016,010,034,012,050,
016,011,035,012,051,
016,012,035,013,051,
016,013,035,013,052,
016,014,035,012,053,
016,015,035,012,053,
016,016,035,013,055,
016,017,036,013,055,
016,018,037,013,057,
016,019,036,013,055,
016,020,035,013,052,
016,021,035,012,052,
016,022,035,013,051,
016,023,034,012,051,
016,024,034,012,050,
016,025,034,015,052,
016,026,033,033,088,
016,027,027,061,138,
016,028,010,042,088,
016,029,002,017,031,
016,030,003,011,021,
016,031,001,002,004,
016,032,000,000,000,
016,033,000,000,001,
016,034,000,000,000,
016,035,003,009,018,
016,036,005,024,048,
016,037,004,018,035,
016,038,005,028,052,
016,039,006,028,053,
016,040,004,014,030,
016,041,006,043,086,
016,042,006,048,093,
016,043,004,027,047,
016,044,003,031,053,
016,045,006,046,084,
016,046,005,033,069,
016,047,007,052,103,
016,048,007,021,043,
016,049,000,033,063,
016,050,073,082,206,
016,051,119,019,130,
016,052,092,008,094,
016,053,119,009,122,
017,000,064,009,070,
017,001,065,010,069,
017,002,067,009,070,
017,003,070,010,073,
017,004,066,011,073,
017,005,060,011,068,
017,006,055,012,065,
017,007,046,013,062,
017,008,041,013,060,
017,009,037,014,057,
017,010,037,015,056,
017,011,036,013,054,
017,012,036,013,056,
017,013,037,014,057,
017,014,035,012,057,
017,015,035,012,056,
017,016,038,015,059,
017,017,042,020,063,
017,018,035,012,056,
017,019,036,013,057,
017,020,037,014,058,
017,021,038,015,058,
017,022,035,012,054,
017,023,035,012,052,
017,024,036,014,053,
017,025,036,014,052,
017,026,034,012,051,
017,027,036,024,072,
017,028,033,051,121,
017,029,018,047,104,
017,030,004,022,042,
017,031,003,021,040,
017,032,005,024,049,
017,033,003,012,024,
017,034,001,002,004,
017,035,000,000,000,
017,036,003,022,044,
017,037,004,012,024,
017,038,007,039,078,
017,039,004,022,043,
017,040,003,012,025,
017,041,006,045,083,
017,042,004,043,075,
017,043,001,019,028,
017,044,000,014,019,
017,045,003,032,055,
017,046,005,030,061,
017,047,008,057,114,
017,048,005,012,024,
017,049,000,040,073,
017,050,075,087,218,
017,051,118,019,127,
017,052,120,007,118,
017,053,155,007,153,
018,000,068,009,071,
018,001,065,009,069,
018,002,066,010,071,
018,003,067,010,073,
018,004,067,010,072,
018,005,062,011,070,
018,006,055,012,067,
018,007,047,013,063,
018,008,041,013,059,
018,009,037,013,058,
018,010,036,014,055,
018,011,036,013,054,
